      Step     Time          Energy         fmax
BFGS:   40 08:46:55       -4.029961        1.7168
BFGS:   41 08:46:55       -4.224085        1.0756
BFGS:   42 08:46:55       -4.287998        0.7464
BFGS:   43 08:46:55       -4.329245        0.7815
BFGS:   44 08:46:55       -4.361995        0.7264
BFGS:   45 08:46:55       -4.456898        1.1309
BFGS:   46 08:46:55       -4.515196        0.6370
BFGS:   47 08:46:55       -4.561965        0.7521
BFGS:   48 08:46:55       -4.585702        0.7384
BFGS:   49 08:46:55       -4.630366        0.6378
BFGS:   50 08:46:55       -4.684349        0.5080
BFGS:   51 08:46:55       -4.730397        0.4316
BFGS:   52 08:46:55       -4.780602        0.3767
BFGS:   53 08:46:55       -4.792352        0.1978
BFGS:   54 08:46:55       -4.795635        0.2387
BFGS:   55 08:46:55       -4.797501        0.2459
BFGS:   56 08:46:55       -4.800103        0.2337
BFGS:   57 08:46:55       -4.802271        0.1719
BFGS:   58 08:46:55       -4.803496        0.1308
BFGS:   59 08:46:55       -4.804044        0.1021
BFGS:   60 08:46:55       -4.804660        0.0934
BFGS:   61 08:46:55       -4.806064        0.1017
BFGS:   62 08:46:55       -4.808119        0.0922
BFGS:   63 08:46:55       -4.809864        0.1050
BFGS:   64 08:46:55       -4.810691        0.1480
BFGS:   65 08:46:55       -4.811419        0.1775
BFGS:   66 08:46:55       -4.812554        0.2027
BFGS:   67 08:46:55       -4.815040        0.2358
BFGS:   68 08:46:55       -4.821551        0.2901
BFGS:   69 08:46:55       -4.834491        0.4541
BFGS:   70 08:46:55       -4.854350        0.5862
BFGS:   71 08:46:55       -4.892671        0.7482
BFGS:   72 08:46:55       -4.944023        0.8967
BFGS:   73 08:46:55       -5.016302        1.0248
BFGS:   74 08:46:55       -5.109409        1.1009
BFGS:   75 08:46:55       -5.215250        0.9703
BFGS:   76 08:46:55       -5.296626        1.0030
BFGS:   77 08:46:55       -5.386183        0.7658
BFGS:   78 08:46:55       -5.460963        0.5764
BFGS:   79 08:46:55       -5.475549        1.6108
BFGS:   80 08:46:55       -5.544660        0.5518
BFGS:   81 08:46:55       -5.579092        0.4274
BFGS:   82 08:46:55       -5.613084        0.2965
BFGS:   83 08:46:55       -5.628785        0.3819
BFGS:   84 08:46:55       -5.636608        0.2537
BFGS:   85 08:46:55       -5.645231        0.1519
BFGS:   86 08:46:55       -5.648322        0.1370
BFGS:   87 08:46:55       -5.650115        0.0808
BFGS:   88 08:46:55       -5.651504        0.0468
      Step     Time          Energy         fmax
BFGS:    0 08:46:55       12.936339       31.0062
BFGS:    1 08:46:55       -0.700075        8.1903
BFGS:    2 08:46:55       -2.366998        6.1784
BFGS:    3 08:46:55       -3.412138        2.0598
BFGS:    4 08:46:55       -3.690711        0.8835
BFGS:    5 08:46:55       -3.789554        0.5483
BFGS:    6 08:46:55       -3.816521        0.5690
BFGS:    7 08:46:55       -3.837024        0.5711
BFGS:    8 08:46:55       -3.869576        0.5538
BFGS:    9 08:46:55       -3.905828        0.6205
BFGS:   10 08:46:55       -3.951882        0.7374
BFGS:   11 08:46:55       -4.017905        1.2511
BFGS:   12 08:46:55       -4.053794        1.1050
BFGS:   13 08:46:55       -4.372190        0.8450
BFGS:   14 08:46:55       -4.516033        1.1050
BFGS:   15 08:46:55       -4.551453        0.9393
BFGS:   16 08:46:55       -4.603439        0.8845
BFGS:   17 08:46:55       -4.749733        0.5207
BFGS:   18 08:46:55       -4.768534        0.4598
BFGS:   19 08:46:55       -4.780848        0.3940
BFGS:   20 08:46:55       -4.800727        0.3677
BFGS:   21 08:46:55       -4.812397        0.3907
BFGS:   22 08:46:55       -4.841940        0.4628
BFGS:   23 08:46:56       -4.851712        0.2989
BFGS:   24 08:46:56       -4.856506        0.2082
BFGS:   25 08:46:56       -4.862825        0.2223
BFGS:   26 08:46:56       -4.867105        0.2486
BFGS:   27 08:46:56       -4.871537        0.2320
BFGS:   28 08:46:56       -4.876837        0.1944
BFGS:   29 08:46:56       -4.881860        0.1991
BFGS:   30 08:46:56       -4.887024        0.2574
BFGS:   31 08:46:56       -4.896927        0.3748
BFGS:   32 08:46:56       -4.927312        0.7491
BFGS:   33 08:46:56       -4.962703        1.3907
BFGS:   34 08:46:56       -4.974871        1.2788
BFGS:   35 08:46:56       -4.954512        1.3838
BFGS:   36 08:46:56       -5.035957        0.9263
BFGS:   37 08:46:56       -5.069993        0.7758
BFGS:   38 08:46:56       -5.113886        0.5541
BFGS:   39 08:46:56       -5.156339        0.3648
BFGS:   40 08:46:56       -5.174400        0.2903
BFGS:   41 08:46:56       -5.190056        0.2453
BFGS:   42 08:46:56       -5.196337        0.2092
BFGS:   43 08:46:56       -5.200650        0.1515
BFGS:   44 08:46:56       -5.202857        0.1587
BFGS:   45 08:46:56       -5.204010        0.1314
BFGS:   46 08:46:56       -5.205140        0.0943
BFGS:   47 08:46:56       -5.206299        0.0742
BFGS:   48 08:46:56       -5.207052        0.0427
      Step     Time          Energy         fmax
BFGS:    0 08:46:56       13.511360       27.3459
BFGS:    1 08:46:56        1.485891       13.4783
BFGS:    2 08:46:56       -0.937067        7.5866
BFGS:    3 08:46:56       -2.247912        2.3200
BFGS:    4 08:46:56       -2.587999        1.3463
BFGS:    5 08:46:56       -2.766300        0.6657
BFGS:    6 08:46:56       -2.801242        0.3795
BFGS:    7 08:46:56       -2.809358        0.2634
BFGS:    8 08:46:56       -2.815011        0.2048
BFGS:    9 08:46:56       -2.827057        0.2657
BFGS:   10 08:46:56       -2.848048        0.4131
BFGS:   11 08:46:56       -2.878224        0.5645
BFGS:   12 08:46:56       -2.905216        0.7507
BFGS:   13 08:46:56       -2.946284        1.1307
BFGS:   14 08:46:56       -3.040090        1.8176
BFGS:   15 08:46:56       -3.302950        1.7199
BFGS:   16 08:46:56       -3.629698        1.2565
BFGS:   17 08:46:56       -3.637947        1.5873
BFGS:   18 08:46:56       -3.750903        1.0024
BFGS:   19 08:46:56       -3.793420        0.9450
BFGS:   20 08:46:56       -4.020246        1.5222
BFGS:   21 08:46:56       -4.228201        1.2345
BFGS:   22 08:46:56       -4.296102        1.2819
BFGS:   23 08:46:56       -4.351210        0.5422
BFGS:   24 08:46:56       -4.376670        0.5785
BFGS:   25 08:46:56       -4.447509        1.2602
BFGS:   26 08:46:56       -4.538743        1.6281
BFGS:   27 08:46:56       -4.720119        2.1182
BFGS:   28 08:46:56       -4.829235        1.3630
BFGS:   29 08:46:56       -4.900317        0.8237
BFGS:   30 08:46:56       -4.909850        0.6867
BFGS:   31 08:46:56       -4.944673        0.5323
BFGS:   32 08:46:56       -4.960807        0.3490
BFGS:   33 08:46:56       -4.970689        0.2304
BFGS:   34 08:46:56       -4.978031        0.1457
BFGS:   35 08:46:56       -4.979178        0.1376
BFGS:   36 08:46:56       -4.981566        0.1396
BFGS:   37 08:46:56       -4.983315        0.1135
BFGS:   38 08:46:56       -4.984491        0.1152
BFGS:   39 08:46:56       -4.985141        0.1135
BFGS:   40 08:46:56       -4.986307        0.1307
BFGS:   41 08:46:56       -4.988700        0.1714
BFGS:   42 08:46:56       -4.995367        0.2325
BFGS:   43 08:46:56       -5.021565        0.6112
BFGS:   44 08:46:56       -5.053690        1.3384
BFGS:   45 08:46:56       -5.015296        1.9402
BFGS:   46 08:46:56       -5.125947        0.7413
BFGS:   47 08:46:56       -5.158077        0.6562
BFGS:   48 08:46:56       -5.187485        0.6525
BFGS:   49 08:46:56       -5.224683        0.4907
BFGS:   50 08:46:56       -5.242684        0.4920
BFGS:   51 08:46:56       -5.284838        0.8112
BFGS:   52 08:46:56       -5.304321        0.6272
BFGS:   53 08:46:56       -5.328951        0.6236
BFGS:   54 08:46:56       -5.377383        0.6114
BFGS:   55 08:46:56       -5.402071        0.5254
BFGS:   56 08:46:56       -5.443914        0.5249
BFGS:   57 08:46:56       -5.460963        0.3442
BFGS:   58 08:46:56       -5.480000        0.2551
BFGS:   59 08:46:56       -5.500468        0.3394
BFGS:   60 08:46:56       -5.507827        0.3658
BFGS:   61 08:46:56       -5.512510        0.3912
BFGS:   62 08:46:56       -5.515433        0.3630
BFGS:   63 08:46:56       -5.519462        0.3353
BFGS:   64 08:46:56       -5.524141        0.3233
BFGS:   65 08:46:56       -5.535254        0.2964
BFGS:   66 08:46:56       -5.546105        0.3128
BFGS:   67 08:46:56       -5.553503        0.2651
BFGS:   68 08:46:56       -5.557264        0.2196
BFGS:   69 08:46:56       -5.560313        0.1753
BFGS:   70 08:46:56       -5.561892        0.1639
BFGS:   71 08:46:56       -5.563825        0.2041
BFGS:   72 08:46:56       -5.564199        0.2039
BFGS:   73 08:46:56       -5.565710        0.2135
BFGS:   74 08:46:56       -5.566551        0.2102
BFGS:   75 08:46:56       -5.570892        0.3008
BFGS:   76 08:46:56       -5.579130        0.4272
BFGS:   77 08:46:56       -5.590498        0.4878
BFGS:   78 08:46:56       -5.607891        0.4182
BFGS:   79 08:46:56       -5.635721        0.2583
BFGS:   80 08:46:56       -5.626155        0.3202
BFGS:   81 08:46:56       -5.641480        0.2016
BFGS:   82 08:46:56       -5.643511        0.1720
BFGS:   83 08:46:56       -5.646744        0.1290
BFGS:   84 08:46:56       -5.651220        0.0587
BFGS:   85 08:46:56       -5.652037        0.0445
      Step     Time          Energy         fmax
BFGS:    0 08:46:56       13.649997       28.8509
BFGS:    1 08:46:56        2.920039       16.8139
BFGS:    2 08:46:56       -0.246397        7.2609
BFGS:    3 08:46:56       -1.905660        3.0823
BFGS:    4 08:46:56       -2.538824        1.5117
BFGS:    5 08:46:56       -2.787860        0.6824
BFGS:    6 08:46:56       -2.852645        0.3673
BFGS:    7 08:46:56       -2.868609        0.4190
BFGS:    8 08:46:56       -2.879261        0.4568
BFGS:    9 08:46:56       -2.902603        0.5107
BFGS:   10 08:46:56       -2.950066        0.5078
BFGS:   11 08:46:56       -2.972805        0.5923
BFGS:   12 08:46:56       -3.014785        0.5226
BFGS:   13 08:46:56       -3.051014        0.4164
BFGS:   14 08:46:56       -3.061592        0.4094
BFGS:   15 08:46:56       -3.082067        0.4470
BFGS:   16 08:46:56       -3.129412        0.4928
BFGS:   17 08:46:56       -3.166145        0.6217
BFGS:   18 08:46:56       -3.184896        0.7183
BFGS:   19 08:46:56       -3.257409        0.9785
BFGS:   20 08:46:56       -3.308220        0.4067
BFGS:   21 08:46:56       -3.330714        0.3863
BFGS:   22 08:46:56       -3.342053        0.3096
BFGS:   23 08:46:56       -3.348843        0.3451
BFGS:   24 08:46:56       -3.377176        0.3472
BFGS:   25 08:46:56       -3.388175        0.2787
BFGS:   26 08:46:56       -3.394507        0.1921
BFGS:   27 08:46:56       -3.396696        0.1300
BFGS:   28 08:46:56       -3.398061        0.1505
BFGS:   29 08:46:56       -3.399770        0.1493
BFGS:   30 08:46:56       -3.402914        0.1791
BFGS:   31 08:46:56       -3.407623        0.2590
BFGS:   32 08:46:56       -3.414064        0.3627
BFGS:   33 08:46:56       -3.424074        0.4497
BFGS:   34 08:46:56       -3.463381        0.5919
BFGS:   35 08:46:56       -3.562115        0.5745
BFGS:   36 08:46:56       -3.568095        0.9077
BFGS:   37 08:46:56       -3.608814        0.5211
BFGS:   38 08:46:56       -3.630802        0.4851
BFGS:   39 08:46:56       -3.629998        0.7470
BFGS:   40 08:46:56       -3.660370        0.4505
BFGS:   41 08:46:56       -3.671541        0.4574
BFGS:   42 08:46:56       -3.779011        0.5283
BFGS:   43 08:46:56       -3.847393        0.5623
BFGS:   44 08:46:56       -3.863683        0.3063
BFGS:   45 08:46:56       -3.870362        0.2843
BFGS:   46 08:46:56       -3.873295        0.2875
BFGS:   47 08:46:56       -3.876205        0.2124
BFGS:   48 08:46:56       -3.879816        0.2142
BFGS:   49 08:46:56       -3.882936        0.1708
BFGS:   50 08:46:56       -3.885565        0.1157
BFGS:   51 08:46:56       -3.887243        0.0901
BFGS:   52 08:46:56       -3.887765        0.0760
BFGS:   53 08:46:56       -3.888449        0.0821
BFGS:   54 08:46:56       -3.889625        0.1131
BFGS:   55 08:46:56       -3.893587        0.2213
BFGS:   56 08:46:56       -3.916573        0.5404
BFGS:   57 08:46:56       -4.007747        0.5033
BFGS:   58 08:46:56       -4.185139        0.4542
BFGS:   59 08:46:56       -4.442191        0.4207
BFGS:   60 08:46:56       -4.287257        3.1131
BFGS:   61 08:46:56       -4.293566        3.9279
BFGS:   62 08:46:56       -4.603697        0.4962
BFGS:   63 08:46:56       -4.640177        0.5170
BFGS:   64 08:46:56       -4.654120        0.4038
BFGS:   65 08:46:56       -4.667918        0.4869
BFGS:   66 08:46:56       -4.690184        0.5519
BFGS:   67 08:46:56       -4.721673        0.5230
BFGS:   68 08:46:56       -4.740875        0.4223
BFGS:   69 08:46:56       -4.760699        0.3243
BFGS:   70 08:46:56       -4.769464        0.1339
BFGS:   71 08:46:56       -4.772153        0.1420
BFGS:   72 08:46:56       -4.773276        0.0897
BFGS:   73 08:46:56       -4.773898        0.0575
BFGS:   74 08:46:56       -4.774224        0.0540
BFGS:   75 08:46:56       -4.774735        0.0704
BFGS:   76 08:46:56       -4.775655        0.0936
BFGS:   77 08:46:56       -4.777977        0.1288
BFGS:   78 08:46:56       -4.782617        0.1683
BFGS:   79 08:46:56       -4.790588        0.1937
BFGS:   80 08:46:56       -4.806941        0.2282
BFGS:   81 08:46:56       -4.847834        0.4402
BFGS:   82 08:46:56       -4.898666        0.6202
BFGS:   83 08:46:56       -4.936795        0.7744
BFGS:   84 08:46:56       -5.005297        0.6798
BFGS:   85 08:46:56       -5.057328        0.5545
BFGS:   86 08:46:56       -5.085773        0.7110
BFGS:   87 08:46:56       -5.162257        0.3460
BFGS:   88 08:46:56       -5.196877        0.2409
BFGS:   89 08:46:56       -5.205626        0.1527
BFGS:   90 08:46:56       -5.210162        0.0976
BFGS:   91 08:46:56       -5.211363        0.0950
BFGS:   92 08:46:56       -5.212052        0.0880
BFGS:   93 08:46:56       -5.213046        0.1151
BFGS:   94 08:46:56       -5.213646        0.1018
BFGS:   95 08:46:56       -5.215010        0.0468
      Step     Time          Energy         fmax
BFGS:    0 08:46:56       13.139661       36.5531
BFGS:    1 08:46:56        2.327877       14.7613
BFGS:    2 08:46:56       -1.092574        6.4015
BFGS:    3 08:46:56       -2.611491        3.0834
BFGS:    4 08:46:56       -3.082438        1.6801
BFGS:    5 08:46:56       -3.291078        0.6730
BFGS:    6 08:46:56       -3.337744        0.3868
BFGS:    7 08:46:56       -3.350886        0.4142
BFGS:    8 08:46:56       -3.362279        0.4451
BFGS:    9 08:46:56       -3.388189        0.5049
BFGS:   10 08:46:56       -3.448154        0.6179
BFGS:   11 08:46:56       -3.557318        1.2336
BFGS:   12 08:46:56       -3.650805        1.7975
BFGS:   13 08:46:56       -3.639463        1.8114
BFGS:   14 08:46:56       -3.739182        1.4293
BFGS:   15 08:46:56       -3.810091        0.9877
BFGS:   16 08:46:56       -3.936130        0.7107
BFGS:   17 08:46:56       -3.999386        0.9034
BFGS:   18 08:46:56       -4.039658        0.6687
BFGS:   19 08:46:56       -4.070490        0.6566
BFGS:   20 08:46:56       -4.104111        0.6802
BFGS:   21 08:46:56       -4.140705        0.6851
BFGS:   22 08:46:56       -4.171186        0.6148
BFGS:   23 08:46:56       -4.195547        0.5360
BFGS:   24 08:46:56       -4.220365        0.5179
BFGS:   25 08:46:56       -4.236828        0.3646
BFGS:   26 08:46:56       -4.244202        0.2701
BFGS:   27 08:46:56       -4.247722        0.2201
BFGS:   28 08:46:56       -4.253528        0.2015
BFGS:   29 08:46:56       -4.259161        0.2178
BFGS:   30 08:46:56       -4.262980        0.1898
BFGS:   31 08:46:56       -4.265394        0.1404
BFGS:   32 08:46:56       -4.266840        0.0873
BFGS:   33 08:46:56       -4.267374        0.0644
BFGS:   34 08:46:56       -4.267596        0.0719
BFGS:   35 08:46:56       -4.267849        0.0695
BFGS:   36 08:46:56       -4.268389        0.0540
BFGS:   37 08:46:56       -4.268898        0.0391
      Step     Time          Energy         fmax
BFGS:    0 08:46:56       17.737811       43.7038
BFGS:    1 08:46:56       -0.282055       12.0490
BFGS:    2 08:46:56       -2.628457        6.0447
BFGS:    3 08:46:56       -3.775673        3.2934
BFGS:    4 08:46:56       -4.300239        1.4431
BFGS:    5 08:46:56       -4.436956        0.6153
BFGS:    6 08:46:56       -4.469817        0.4727
BFGS:    7 08:46:56       -4.483533        0.4876
BFGS:    8 08:46:56       -4.504798        0.5212
BFGS:    9 08:46:56       -4.541099        0.5875
BFGS:   10 08:46:56       -4.577322        0.6514
BFGS:   11 08:46:56       -4.610999        0.7009
BFGS:   12 08:46:56       -4.643950        0.4910
BFGS:   13 08:46:56       -4.659265        0.4693
BFGS:   14 08:46:56       -4.785705        0.8013
BFGS:   15 08:46:56       -4.790705        1.0145
BFGS:   16 08:46:56       -4.832886        0.5420
BFGS:   17 08:46:56       -4.856797        0.4921
BFGS:   18 08:46:56       -4.933008        0.4073
BFGS:   19 08:46:56       -4.950475        0.4230
BFGS:   20 08:46:56       -4.965494        0.3985
BFGS:   21 08:46:56       -4.972221        0.3033
BFGS:   22 08:46:56       -4.985838        0.3374
BFGS:   23 08:46:56       -5.009846        0.3881
BFGS:   24 08:46:56       -5.070268        0.4746
BFGS:   25 08:46:56       -5.223122        0.6347
BFGS:   26 08:46:56       -5.263061        1.3902
BFGS:   27 08:46:56       -5.317731        0.6269
BFGS:   28 08:46:56       -5.360496        0.5775
BFGS:   29 08:46:56       -5.287042        1.8488
BFGS:   30 08:46:56       -5.435721        0.4478
BFGS:   31 08:46:56       -5.463862        0.3580
BFGS:   32 08:46:56       -5.500626        0.4846
BFGS:   33 08:46:56       -5.514804        0.3545
BFGS:   34 08:46:56       -5.530837        0.3033
BFGS:   35 08:46:56       -5.543669        0.3204
BFGS:   36 08:46:56       -5.554622        0.3094
BFGS:   37 08:46:56       -5.562330        0.2663
BFGS:   38 08:46:56       -5.566259        0.1937
BFGS:   39 08:46:56       -5.569623        0.1763
BFGS:   40 08:46:56       -5.572801        0.1670
BFGS:   41 08:46:56       -5.576395        0.1544
BFGS:   42 08:46:56       -5.580516        0.1856
BFGS:   43 08:46:56       -5.584762        0.2549
BFGS:   44 08:46:56       -5.588892        0.2680
BFGS:   45 08:46:56       -5.594586        0.3179
BFGS:   46 08:46:56       -5.602320        0.3181
BFGS:   47 08:46:56       -5.611581        0.2768
BFGS:   48 08:46:56       -5.620393        0.3326
BFGS:   49 08:46:56       -5.628688        0.3687
BFGS:   50 08:46:56       -5.633238        0.3554
BFGS:   51 08:46:56       -5.639882        0.2786
BFGS:   52 08:46:56       -5.647933        0.1451
BFGS:   53 08:46:56       -5.651365        0.0551
BFGS:   54 08:46:56       -5.651908        0.0478
      Step     Time          Energy         fmax
BFGS:    0 08:46:56       12.756113       37.1537
BFGS:    1 08:46:56        0.827511       12.2479
BFGS:    2 08:46:56       -1.998134       10.8591
BFGS:    3 08:46:56       -3.311130        4.6824
BFGS:    4 08:46:56       -3.797483        2.0496
BFGS:    5 08:46:56       -3.971474        0.7791
BFGS:    6 08:46:56       -4.029264        0.7203
BFGS:    7 08:46:56       -4.065007        0.8144
BFGS:    8 08:46:56       -4.113967        0.8878
BFGS:    9 08:46:56       -4.177895        0.8232
BFGS:   10 08:46:56       -4.220278        0.7079
BFGS:   11 08:46:56       -4.277680        0.5777
BFGS:   12 08:46:56       -4.300112        0.5301
BFGS:   13 08:46:56       -4.313974        0.4287
BFGS:   14 08:46:56       -4.371321        0.4575
BFGS:   15 08:46:56       -4.379712        0.2932
BFGS:   16 08:46:56       -4.389126        0.2983
BFGS:   17 08:46:56       -4.401396        0.2134
BFGS:   18 08:46:56       -4.406509        0.1715
BFGS:   19 08:46:56       -4.408001        0.1460
BFGS:   20 08:46:56       -4.409824        0.1349
BFGS:   21 08:46:56       -4.412851        0.1807
BFGS:   22 08:46:56       -4.419212        0.2799
BFGS:   23 08:46:56       -4.434005        0.5129
BFGS:   24 08:46:56       -4.481689        0.9682
BFGS:   25 08:46:56       -4.583011        1.1573
BFGS:   26 08:46:56       -4.598085        1.1069
BFGS:   27 08:46:56       -4.643911        1.0462
BFGS:   28 08:46:56       -4.671653        0.9053
BFGS:   29 08:46:56       -4.726326        0.7116
BFGS:   30 08:46:56       -4.773356        0.3670
BFGS:   31 08:46:56       -4.786722        0.2403
BFGS:   32 08:46:56       -4.791504        0.2578
BFGS:   33 08:46:56       -4.794576        0.2162
BFGS:   34 08:46:56       -4.799606        0.0778
BFGS:   35 08:46:56       -4.800346        0.0518
BFGS:   36 08:46:56       -4.800675        0.0353
      Step     Time          Energy         fmax
BFGS:    0 13:34:08       13.058375       24.1716
BFGS:    1 13:34:08        1.227021       13.6051
BFGS:    2 13:34:08       -1.146549        8.4061
BFGS:    3 13:34:08       -2.517498        2.8002
BFGS:    4 13:34:08       -2.987610        1.4287
BFGS:    5 13:34:08       -3.226187        0.7800
BFGS:    6 13:34:08       -3.290495        0.6833
BFGS:    7 13:34:08       -3.319704        0.6883
BFGS:    8 13:34:08       -3.350313        0.6954
BFGS:    9 13:34:08       -3.397054        0.5844
BFGS:   10 13:34:08       -3.429299        0.4318
BFGS:   11 13:34:08       -3.457467        0.3607
BFGS:   12 13:34:08       -3.477655        0.3933
BFGS:   13 13:34:08       -3.483892        0.3411
BFGS:   14 13:34:08       -3.488690        0.2611
BFGS:   15 13:34:08       -3.498429        0.1435
BFGS:   16 13:34:08       -3.500974        0.1840
BFGS:   17 13:34:08       -3.504111        0.2151
BFGS:   18 13:34:08       -3.508199        0.1774
BFGS:   19 13:34:08       -3.513918        0.2238
BFGS:   20 13:34:08       -3.521550        0.3052
BFGS:   21 13:34:08       -3.535989        0.4521
BFGS:   22 13:34:08       -3.581777        0.6171
BFGS:   23 13:34:08       -3.624825        0.5860
BFGS:   24 13:34:08       -3.668407        0.5538
BFGS:   25 13:34:08       -3.729379        0.5922
BFGS:   26 13:34:08       -3.747222        0.7948
BFGS:   27 13:34:08       -3.791577        1.0263
BFGS:   28 13:34:08       -3.794849        1.1510
BFGS:   29 13:34:08       -3.873577        0.6003
BFGS:   30 13:34:08       -3.893034        0.4165
BFGS:   31 13:34:08       -3.909858        0.3313
BFGS:   32 13:34:08       -3.917294        0.3199
BFGS:   33 13:34:08       -3.929273        0.3474
BFGS:   34 13:34:08       -3.955683        0.3856
BFGS:   35 13:34:08       -3.980176        0.5234
BFGS:   36 13:34:08       -3.994039        0.6282
BFGS:   37 13:34:08       -4.012638        0.7331
BFGS:   38 13:34:08       -4.053659        0.9957
BFGS:   39 13:34:08       -4.103715        1.6169
BFGS:   40 13:34:08       -4.098048        1.9732
BFGS:   41 13:34:08       -4.273037        0.9096
BFGS:   42 13:34:08       -4.320039        0.4275
BFGS:   43 13:34:08       -4.333875        0.3223
BFGS:   44 13:34:08       -4.337074        0.3256
BFGS:   45 13:34:08       -4.342212        0.3107
BFGS:   46 13:34:08       -4.345185        0.2799
BFGS:   47 13:34:08       -4.350921        0.2543
BFGS:   48 13:34:08       -4.355847        0.2484
BFGS:   49 13:34:08       -4.360441        0.2893
BFGS:   50 13:34:08       -4.363930        0.3003
BFGS:   51 13:34:08       -4.373215        0.3046
BFGS:   52 13:34:08       -4.392360        0.3177
BFGS:   53 13:34:08       -4.427300        0.4054
BFGS:   54 13:34:08       -4.466183        0.5875
BFGS:   55 13:34:08       -4.516608        1.0557
BFGS:   56 13:34:08       -4.540865        1.4639
BFGS:   57 13:34:08       -4.638462        0.8113
BFGS:   58 13:34:08       -4.673966        0.7873
BFGS:   59 13:34:08       -4.689813        0.7927
BFGS:   60 13:34:08       -4.709067        0.5781
BFGS:   61 13:34:08       -4.717892        0.5669
BFGS:   62 13:34:08       -4.729270        0.5640
BFGS:   63 13:34:08       -4.749542        0.5048
BFGS:   64 13:34:08       -4.773594        0.4117
BFGS:   65 13:34:08       -4.817118        0.3723
BFGS:   66 13:34:08       -4.836952        0.3183
BFGS:   67 13:34:08       -4.849572        0.3683
BFGS:   68 13:34:08       -4.853892        0.4040
BFGS:   69 13:34:08       -4.857531        0.4522
BFGS:   70 13:34:08       -4.861758        0.4812
BFGS:   71 13:34:08       -4.863735        0.4589
BFGS:   72 13:34:08       -4.867720        0.3502
BFGS:   73 13:34:08       -4.869570        0.3333
BFGS:   74 13:34:08       -4.871149        0.3411
BFGS:   75 13:34:08       -4.872281        0.3589
BFGS:   76 13:34:08       -4.873456        0.3819
BFGS:   77 13:34:08       -4.874895        0.4077
BFGS:   78 13:34:08       -4.878072        0.4485
BFGS:   79 13:34:08       -4.887276        0.5379
BFGS:   80 13:34:08       -4.912255        0.6855
BFGS:   81 13:34:08       -4.958810        0.7441
BFGS:   82 13:34:08       -5.023802        0.8087
BFGS:   83 13:34:08       -5.073478        0.8771
BFGS:   84 13:34:08       -5.157430        0.8643
BFGS:   85 13:34:08       -5.208501        0.7522
BFGS:   86 13:34:08       -5.233622        0.7933
BFGS:   87 13:34:08       -5.268761        0.5953
BFGS:   88 13:34:08       -5.277656        0.5454
BFGS:   89 13:34:08       -5.282514        0.5640
BFGS:   90 13:34:08       -5.288085        0.5736
BFGS:   91 13:34:08       -5.292397        0.5866
BFGS:   92 13:34:08       -5.302081        0.5772
BFGS:   93 13:34:08       -5.311709        0.5802
BFGS:   94 13:34:08       -5.324067        0.5948
BFGS:   95 13:34:08       -5.336559        0.5812
BFGS:   96 13:34:08       -5.356508        0.5615
BFGS:   97 13:34:08       -5.374387        0.5254
BFGS:   98 13:34:08       -5.387358        0.7114
BFGS:   99 13:34:08       -5.407246        0.6142
BFGS:  100 13:34:08       -5.418251        0.6018
BFGS:  101 13:34:08       -5.425747        0.6229
BFGS:  102 13:34:08       -5.439265        0.6563
BFGS:  103 13:34:08       -5.457277        0.6751
BFGS:  104 13:34:08       -5.466292        0.6001
BFGS:  105 13:34:08       -5.471884        0.6762
BFGS:  106 13:34:08       -5.477392        0.6375
BFGS:  107 13:34:08       -5.486423        0.6638
BFGS:  108 13:34:08       -5.491791        0.7084
BFGS:  109 13:34:08       -5.504636        0.7842
BFGS:  110 13:34:08       -5.518487        0.7873
BFGS:  111 13:34:08       -5.548429        0.7151
BFGS:  112 13:34:08       -5.579078        0.6414
BFGS:  113 13:34:08       -5.600893        0.4853
BFGS:  114 13:34:08       -5.596374        0.4746
BFGS:  115 13:34:08       -5.632689        0.2866
BFGS:  116 13:34:08       -5.640522        0.2380
BFGS:  117 13:34:08       -5.645094        0.1926
BFGS:  118 13:34:08       -5.649112        0.1198
BFGS:  119 13:34:08       -5.650901        0.1017
BFGS:  120 13:34:08       -5.651997        0.0499
      Step     Time          Energy         fmax
BFGS:    0 13:34:08       13.648800       39.8831
BFGS:    1 13:34:08       -0.340922        9.1799
BFGS:    2 13:34:08       -2.268302        6.1852
BFGS:    3 13:34:08       -3.471281        2.6947
BFGS:    4 13:34:08       -3.884502        1.1496
BFGS:    5 13:34:08       -4.036935        0.6755
BFGS:    6 13:34:08       -4.088084        0.5484
BFGS:    7 13:34:08       -4.118425        0.5745
BFGS:    8 13:34:08       -4.152889        0.6298
BFGS:    9 13:34:08       -4.190369        0.6150
BFGS:   10 13:34:08       -4.234286        0.5123
BFGS:   11 13:34:08       -4.295141        0.9441
BFGS:   12 13:34:08       -4.313696        0.7176
BFGS:   13 13:34:08       -4.356819        0.2860
BFGS:   14 13:34:08       -4.370627        0.2102
BFGS:   15 13:34:08       -4.372317        0.2092
BFGS:   16 13:34:08       -4.377549        0.1787
BFGS:   17 13:34:08       -4.382558        0.1350
BFGS:   18 13:34:08       -4.384711        0.1066
BFGS:   19 13:34:08       -4.385548        0.1399
BFGS:   20 13:34:08       -4.386710        0.1632
BFGS:   21 13:34:08       -4.388619        0.1575
BFGS:   22 13:34:08       -4.391599        0.1926
BFGS:   23 13:34:08       -4.395679        0.2431
